src_ip,dst_ip,protocol,service,flag,duration,bytes,src_port,dst_port,attack_type,is_malware,prior_intrusion,src_os,dst_os,src_country,dst_country,timestamp,username,auth_result,http_method,url_path,http_version,http_response_code,user_agent
98.229.17.227,35.233.93.138,icmp,domain_u,SF,4655.58,548262,14680,778,normal,no,yes,Unix,Windows,JP,DE,2025-05-07T05:40:15.926765,eve,failure,OPTIONS,/home,HTTP/2,301,python-requests/2.23.0
21.199.230.66,28.111.54.50,udp,private,SF,1573.17,153565,55418,534,probe,yes,yes,Windows,Unix,US,BR,2025-05-16T05:21:39.926765,guest,failure,GET,/data,HTTP/2,200,python-requests/2.23.0
207.193.111.221,228.125.210.201,tcp,ftp,SF,4367.09,493255,1186,972,u2r,yes,yes,Linux,Windows,IN,US,2025-05-09T20:32:29.926765,bob,success,GET,/home,HTTP/1.1,400,PostmanRuntime/7.26.8
79.49.78.120,22.126.119.124,udp,ssh,RSTO,4483.49,280076,10077,369,normal,yes,no,Windows,MacOS,JP,BR,2025-05-08T07:05:26.926765,charlie,failure,OPTIONS,/config,HTTP/1.1,500,Wget/1.20.3
68.186.157.22,19.221.163.200,udp,private,S0,434.59,816580,46298,47,dos,no,yes,MacOS,MacOS,CN,JP,2025-04-21T02:40:59.926765,dave,failure,GET,/login,HTTP/2,302,Mozilla/5.0
10.59.2.231,255.12.147.89,icmp,pop3,SF,1640.18,194015,23257,407,r2l,yes,no,MacOS,Linux,BR,CN,2025-05-04T19:19:42.926765,guest,failure,OPTIONS,/dashboard,HTTP/1.1,500,PostmanRuntime/7.26.8
83.58.142.59,61.200.0.38,tcp,eco_i,SH,2198.66,952984,10672,181,dos,no,no,Linux,Windows,CN,KR,2025-05-11T01:18:57.926765,charlie,success,PUT,/admin,HTTP/1.1,301,PostmanRuntime/7.26.8
220.239.218.84,96.5.70.92,icmp,ftp,RSTO,1496.28,526004,65029,449,u2r,no,no,Windows,Windows,CN,FR,2025-05-10T14:56:01.926765,alice,failure,DELETE,/home,HTTP/2,302,PostmanRuntime/7.26.8
227.25.89.189,193.61.131.116,tcp,ftp,RSTR,3477.26,300479,48126,38,r2l,yes,yes,MacOS,MacOS,BR,US,2025-05-11T09:40:44.926765,bob,failure,POST,/dashboard,HTTP/2,200,python-requests/2.23.0
25.88.70.190,70.104.101.152,tcp,nntp,REJ,819.47,788496,44658,1005,normal,yes,no,Linux,Linux,DE,CN,2025-04-25T20:20:56.926765,charlie,failure,HEAD,/admin,HTTP/1.1,400,Wget/1.20.3
45.17.15.127,133.150.203.79,udp,nntp,REJ,691.24,957210,20947,443,probe,no,yes,Unix,Windows,KR,JP,2025-05-07T00:08:09.926765,guest,failure,PUT,/data,HTTP/2,400,Wget/1.20.3
189.12.243.169,145.162.117.174,udp,http,SH,2418.38,557915,5059,763,r2l,yes,no,Linux,Linux,JP,JP,2025-05-12T02:58:43.926765,alice,failure,PUT,/dashboard,HTTP/2,302,python-requests/2.23.0
74.254.21.239,197.101.205.220,udp,ftp,S0,4819.14,542145,57138,97,normal,yes,yes,Linux,Linux,FR,CN,2025-04-25T21:39:48.926765,bob,failure,GET,/home,HTTP/1.1,301,Mozilla/5.0
107.251.27.79,56.24.185.94,icmp,ftp,RSTO,1479.6,388547,13173,892,probe,yes,yes,Linux,Windows,IN,IN,2025-04-26T23:12:36.926765,bob,failure,GET,/upload,HTTP/1.1,500,python-requests/2.23.0
26.148.201.12,56.141.103.194,udp,pop3,RSTR,3474.21,394111,23672,595,u2r,no,yes,Unix,Unix,IN,CN,2025-05-17T11:07:22.926765,guest,failure,OPTIONS,/home,HTTP/1.1,404,PostmanRuntime/7.26.8
36.48.205.66,22.153.207.135,tcp,smtp,RSTO,4246.23,688370,43484,680,u2r,yes,no,Unix,Windows,JP,FR,2025-04-29T22:33:39.926765,admin,success,HEAD,/admin,HTTP/1.1,500,PostmanRuntime/7.26.8
76.154.62.228,225.238.40.64,icmp,dns,REJ,4913.08,194098,44440,100,probe,no,no,Linux,Linux,CN,BR,2025-05-04T22:10:08.926765,charlie,success,DELETE,/home,HTTP/2,302,python-requests/2.23.0
160.50.178.1,102.10.20.159,tcp,ntp_u,SF,1270.29,729012,1618,46,r2l,no,no,Linux,Linux,CN,DE,2025-05-07T09:15:04.926765,charlie,failure,HEAD,/config,HTTP/2,401,Mozilla/5.0
221.62.34.128,33.237.64.126,icmp,ntp_u,S1,1391.13,298633,53697,844,probe,no,no,Unix,MacOS,RU,IN,2025-05-14T19:36:53.926765,dave,success,GET,/data,HTTP/1.1,404,python-requests/2.23.0
239.66.107.100,110.199.155.126,tcp,ssh,RSTO,2553.83,468049,29697,848,probe,no,yes,Unix,Windows,JP,CN,2025-04-26T12:28:00.926765,dave,success,GET,/login,HTTP/2,404,PostmanRuntime/7.26.8
66.205.49.17,181.195.165.143,udp,pop3,SF,4621.02,256340,47174,230,probe,no,no,Linux,Windows,DE,US,2025-04-19T23:46:31.926765,alice,success,GET,/dashboard,HTTP/2,400,curl/7.64.1
24.155.21.87,202.153.149.142,tcp,dns,SF,1194.55,488730,31765,318,probe,yes,yes,Windows,Unix,US,IN,2025-04-19T05:54:05.926765,guest,failure,POST,/config,HTTP/1.1,401,python-requests/2.23.0
79.244.229.217,28.243.56.58,tcp,ntp_u,SF,4845.84,785597,56251,404,normal,yes,no,Windows,MacOS,US,BR,2025-05-10T14:49:18.926765,admin,failure,PUT,/dashboard,HTTP/1.1,200,python-requests/2.23.0
238.27.100.48,127.70.45.129,tcp,smtp,S0,568.88,891343,26832,334,probe,no,yes,Unix,Unix,DE,FR,2025-05-17T05:43:07.926765,alice,failure,PUT,/admin,HTTP/1.1,302,python-requests/2.23.0
104.236.57.147,182.47.243.43,tcp,ntp_u,RSTR,4562.72,592109,50817,716,probe,yes,no,Linux,Linux,DE,CN,2025-04-18T01:40:21.926765,charlie,failure,GET,/admin,HTTP/2,404,PostmanRuntime/7.26.8
139.111.109.196,243.45.45.20,udp,ntp_u,SH,4169.23,683290,24691,53,r2l,no,yes,MacOS,Unix,BR,DE,2025-04-30T22:00:07.926765,alice,success,PUT,/upload,HTTP/1.1,400,Wget/1.20.3
119.126.82.86,21.234.107.36,icmp,private,RSTR,4282.36,150204,41948,119,normal,yes,no,Unix,MacOS,KR,RU,2025-05-07T15:01:31.926765,eve,success,DELETE,/home,HTTP/2,400,Mozilla/5.0
125.198.125.103,163.73.30.172,icmp,private,SH,985.6,533500,41099,15,u2r,no,no,Unix,Unix,DE,KR,2025-05-08T00:05:57.926765,eve,success,POST,/data,HTTP/2,404,Wget/1.20.3
10.89.202.86,179.233.8.135,tcp,dns,SF,588.11,840829,39614,268,u2r,no,yes,Windows,Unix,CN,CN,2025-05-11T14:25:50.926765,charlie,failure,PUT,/login,HTTP/2,301,Wget/1.20.3
34.18.150.132,221.149.174.245,icmp,ftp,RSTO,3500.57,250389,22878,420,u2r,yes,yes,Windows,MacOS,US,RU,2025-04-27T17:20:13.926765,eve,failure,HEAD,/home,HTTP/1.1,400,curl/7.64.1
131.187.126.59,165.9.121.223,udp,domain_u,SH,2336.49,639636,53106,45,r2l,yes,yes,Linux,Linux,DE,US,2025-05-01T04:24:29.926765,dave,success,HEAD,/home,HTTP/2,404,curl/7.64.1
151.133.41.66,28.143.244.13,tcp,eco_i,SF,1116.08,855446,12978,805,probe,no,yes,Windows,Unix,DE,RU,2025-04-30T13:31:37.926765,eve,success,GET,/admin,HTTP/1.1,500,python-requests/2.23.0
59.128.122.130,173.125.95.88,icmp,nntp,S1,2263.45,90224,23662,1000,normal,no,no,Linux,Linux,BR,IN,2025-05-14T00:41:32.926765,alice,success,POST,/data,HTTP/2,404,python-requests/2.23.0
16.110.196.77,44.212.80.211,tcp,smtp,REJ,578.9,224544,1580,576,u2r,no,yes,Unix,Linux,KR,FR,2025-05-01T19:22:49.926765,alice,success,GET,/dashboard,HTTP/2,500,PostmanRuntime/7.26.8
10.144.130.128,114.124.3.159,udp,ftp,RSTR,124.0,620085,35016,431,dos,yes,yes,Windows,Windows,DE,JP,2025-05-06T13:21:33.926765,alice,success,PUT,/data,HTTP/1.1,404,Mozilla/5.0
3.178.130.228,186.114.178.35,udp,pop3,SF,4594.44,408871,14287,704,r2l,yes,yes,Unix,MacOS,DE,BR,2025-04-18T20:15:21.926765,eve,failure,PUT,/dashboard,HTTP/2,401,curl/7.64.1
46.197.59.190,236.177.68.93,icmp,pop3,S0,2660.3,582383,10638,177,probe,yes,no,Windows,MacOS,BR,CN,2025-04-24T19:13:17.926765,eve,failure,HEAD,/config,HTTP/1.1,301,Mozilla/5.0
6.176.25.81,20.130.84.202,udp,smtp,SH,4797.02,282565,44352,340,probe,yes,yes,Windows,Linux,RU,CN,2025-05-14T12:12:31.926765,guest,success,PUT,/upload,HTTP/2,200,PostmanRuntime/7.26.8
206.187.131.201,16.224.25.128,icmp,private,SF,316.88,402518,43269,508,probe,no,yes,MacOS,Linux,BR,BR,2025-05-11T13:28:39.926765,bob,failure,OPTIONS,/data,HTTP/2,301,python-requests/2.23.0
17.225.113.72,27.29.69.48,tcp,ftp,S0,3905.83,256413,28671,1003,u2r,no,no,Unix,Unix,JP,JP,2025-05-04T13:51:02.926765,guest,failure,POST,/admin,HTTP/1.1,301,PostmanRuntime/7.26.8
124.107.190.38,144.112.90.27,icmp,eco_i,SH,532.6,694694,53203,101,u2r,no,yes,Unix,Windows,DE,BR,2025-05-10T05:58:52.926765,dave,success,POST,/config,HTTP/2,401,python-requests/2.23.0
154.187.77.241,96.116.176.124,tcp,ftp,SH,4906.29,821442,52323,336,u2r,yes,no,MacOS,Unix,KR,KR,2025-04-22T23:33:07.926765,charlie,failure,GET,/upload,HTTP/2,400,curl/7.64.1
181.115.152.219,25.187.163.195,udp,smtp,S0,3642.52,214880,42660,76,probe,yes,yes,Windows,Unix,KR,FR,2025-04-21T00:06:27.926765,charlie,failure,PUT,/login,HTTP/2,302,curl/7.64.1
26.203.83.14,79.21.96.63,icmp,http,REJ,4651.55,395296,23359,592,r2l,yes,no,Unix,Unix,JP,IN,2025-04-21T10:42:25.926765,bob,success,PUT,/config,HTTP/1.1,302,curl/7.64.1
125.137.215.24,99.199.232.250,udp,ftp,SH,2760.21,894294,38898,483,u2r,no,no,Linux,Linux,KR,DE,2025-04-27T05:21:06.926765,eve,failure,OPTIONS,/dashboard,HTTP/2,301,PostmanRuntime/7.26.8
103.47.180.155,162.231.110.177,icmp,http,RSTR,2185.96,991936,5055,436,probe,yes,no,Windows,Windows,BR,BR,2025-04-17T22:05:22.926765,eve,failure,DELETE,/config,HTTP/2,301,curl/7.64.1
98.92.137.126,15.106.30.93,icmp,ntp_u,REJ,235.22,667588,12678,425,r2l,no,yes,Linux,Unix,CN,RU,2025-04-20T00:59:05.926765,eve,success,HEAD,/data,HTTP/2,301,PostmanRuntime/7.26.8
22.201.136.204,230.57.92.219,tcp,imap4,SF,3270.7,359343,27460,146,probe,no,yes,Linux,Windows,DE,US,2025-05-12T17:53:30.926765,dave,success,GET,/login,HTTP/1.1,401,PostmanRuntime/7.26.8
97.30.56.222,29.190.150.22,tcp,nntp,S1,2800.7,157869,13581,625,dos,no,no,Windows,Windows,JP,US,2025-04-17T22:01:09.926765,guest,success,DELETE,/admin,HTTP/2,200,PostmanRuntime/7.26.8
211.97.61.247,84.7.19.3,udp,eco_i,RSTO,3108.71,902134,56799,64,r2l,yes,yes,Unix,Unix,IN,DE,2025-05-13T06:52:28.926765,admin,failure,DELETE,/config,HTTP/2,500,Wget/1.20.3
80.234.210.77,122.236.163.173,udp,private,REJ,2920.3,91639,18329,253,dos,yes,no,Linux,Windows,US,DE,2025-04-17T13:58:10.926765,dave,failure,HEAD,/admin,HTTP/2,200,Mozilla/5.0
173.24.42.93,34.166.157.236,udp,dns,SF,2445.32,342096,14691,917,r2l,no,yes,Windows,MacOS,JP,US,2025-04-21T22:02:08.926765,admin,failure,POST,/admin,HTTP/1.1,302,curl/7.64.1
225.214.62.106,45.65.38.98,icmp,http,SH,771.42,945724,35634,505,normal,yes,no,MacOS,Windows,JP,IN,2025-05-14T17:52:34.926765,guest,success,PUT,/login,HTTP/2,404,Wget/1.20.3
135.90.247.240,22.149.206.90,udp,ntp_u,SH,2371.52,813259,8786,945,probe,no,no,Linux,Unix,DE,DE,2025-05-01T08:37:18.926765,guest,success,HEAD,/data,HTTP/2,200,Mozilla/5.0
137.131.244.61,142.70.90.46,tcp,http,SH,3894.26,57606,7316,1010,dos,yes,no,Windows,Unix,BR,KR,2025-04-25T20:47:55.926765,alice,success,GET,/home,HTTP/1.1,404,curl/7.64.1
63.147.37.223,78.193.195.159,icmp,smtp,REJ,1805.01,488097,9450,255,dos,yes,yes,Linux,Linux,CN,FR,2025-04-21T15:41:12.926765,charlie,success,DELETE,/upload,HTTP/1.1,400,curl/7.64.1
107.86.85.50,29.14.119.28,icmp,pop3,RSTO,3107.33,513997,30202,669,r2l,yes,no,Windows,Windows,BR,JP,2025-05-14T13:37:52.926765,guest,failure,HEAD,/home,HTTP/2,302,Wget/1.20.3
175.165.222.219,160.22.61.109,udp,nntp,S0,1158.17,432822,32584,296,normal,no,no,MacOS,Windows,FR,US,2025-04-17T20:49:47.926765,guest,success,OPTIONS,/config,HTTP/1.1,401,Mozilla/5.0
182.145.47.137,226.217.243.59,udp,smtp,SH,1594.47,951088,1392,199,dos,yes,no,Unix,Linux,BR,KR,2025-04-19T18:49:34.926765,admin,success,PUT,/admin,HTTP/2,500,Wget/1.20.3
31.34.172.87,16.104.115.1,icmp,ntp_u,RSTR,2719.35,656777,49739,962,u2r,yes,yes,Linux,Unix,KR,DE,2025-05-15T03:34:55.926765,charlie,failure,GET,/config,HTTP/2,200,python-requests/2.23.0
61.45.148.144,240.154.59.215,icmp,pop3,REJ,2591.02,595224,16971,773,dos,no,yes,Windows,MacOS,DE,US,2025-05-01T16:38:00.926765,admin,failure,POST,/config,HTTP/2,302,curl/7.64.1
250.183.12.63,5.206.150.224,tcp,dns,RSTO,4635.49,48659,12304,950,probe,yes,no,MacOS,Unix,FR,FR,2025-04-22T16:39:53.926765,eve,success,DELETE,/admin,HTTP/2,403,Mozilla/5.0
99.220.68.201,208.147.113.184,udp,imap4,RSTO,4705.71,767420,41274,875,r2l,no,yes,MacOS,MacOS,BR,RU,2025-04-24T04:11:00.926765,guest,success,GET,/home,HTTP/2,403,Wget/1.20.3
89.117.21.217,183.37.18.229,tcp,ntp_u,S0,2362.84,442980,57084,156,dos,yes,no,Unix,MacOS,DE,FR,2025-04-25T10:43:39.926765,bob,success,GET,/data,HTTP/1.1,302,curl/7.64.1
114.246.251.234,99.0.125.30,tcp,eco_i,S0,3255.15,252293,33136,877,r2l,no,no,Windows,Unix,US,BR,2025-04-26T14:48:22.926765,admin,success,DELETE,/upload,HTTP/1.1,200,PostmanRuntime/7.26.8
124.75.172.162,162.194.230.158,icmp,nntp,REJ,2078.81,453127,31612,413,u2r,yes,yes,Unix,MacOS,KR,DE,2025-04-24T06:00:10.926765,dave,success,OPTIONS,/config,HTTP/1.1,404,curl/7.64.1
21.228.13.88,101.246.50.63,tcp,nntp,SH,1977.05,937845,63640,805,normal,yes,no,Linux,Windows,RU,IN,2025-05-13T23:01:37.926765,eve,success,GET,/dashboard,HTTP/2,200,Mozilla/5.0
204.163.106.75,123.177.138.14,udp,private,S1,3896.04,248707,62476,650,dos,yes,yes,Unix,Unix,KR,JP,2025-05-06T21:48:16.926765,admin,success,OPTIONS,/admin,HTTP/2,302,PostmanRuntime/7.26.8
170.235.237.245,234.69.92.36,udp,nntp,SF,4131.17,897322,41070,561,dos,yes,yes,MacOS,MacOS,FR,CN,2025-05-16T11:31:17.926765,guest,success,HEAD,/dashboard,HTTP/1.1,400,Wget/1.20.3
232.174.6.150,52.100.147.251,tcp,ntp_u,S0,1865.74,608367,46552,817,normal,no,no,Windows,Linux,DE,FR,2025-04-26T14:26:29.926765,bob,failure,DELETE,/home,HTTP/2,401,Wget/1.20.3
6.3.222.69,62.103.127.117,icmp,dns,S1,2477.92,725567,60287,517,probe,no,no,Windows,Windows,JP,BR,2025-05-11T17:35:40.926765,guest,failure,DELETE,/dashboard,HTTP/1.1,301,PostmanRuntime/7.26.8
157.179.246.159,120.145.62.81,tcp,private,SF,653.34,43678,5202,433,normal,yes,yes,MacOS,Windows,RU,RU,2025-04-19T03:05:49.926765,eve,success,HEAD,/login,HTTP/1.1,200,Mozilla/5.0
9.125.246.45,75.253.213.108,udp,pop3,SF,52.7,264592,44032,786,dos,no,no,Unix,Unix,IN,CN,2025-05-17T09:55:51.926765,guest,success,GET,/upload,HTTP/2,403,Mozilla/5.0
137.61.146.112,235.100.192.58,icmp,domain_u,S1,1324.72,324478,2805,576,u2r,no,yes,MacOS,MacOS,US,IN,2025-05-16T12:24:45.926765,eve,failure,OPTIONS,/upload,HTTP/1.1,500,Wget/1.20.3
242.187.81.152,164.191.118.121,icmp,dns,S1,1201.34,438274,31730,275,dos,no,yes,Linux,Linux,KR,KR,2025-04-26T12:44:24.926765,charlie,success,HEAD,/config,HTTP/2,403,PostmanRuntime/7.26.8
138.177.168.3,19.130.203.106,icmp,http,S0,4187.33,892176,38811,162,probe,no,no,Unix,MacOS,DE,KR,2025-04-26T15:37:31.926765,eve,failure,OPTIONS,/login,HTTP/1.1,404,Mozilla/5.0
32.45.147.191,11.191.7.51,tcp,ssh,SH,3916.15,796447,17083,442,normal,yes,no,Unix,Windows,JP,US,2025-04-19T09:24:40.926765,dave,failure,GET,/config,HTTP/1.1,404,curl/7.64.1
99.86.197.176,232.139.51.253,udp,domain_u,SF,1397.38,202064,23670,813,normal,no,no,Windows,Windows,BR,BR,2025-04-27T02:46:38.926765,eve,failure,GET,/data,HTTP/2,400,Wget/1.20.3
166.226.165.88,227.69.147.17,tcp,ssh,RSTR,1310.33,304494,1774,271,probe,yes,yes,Unix,MacOS,CN,IN,2025-05-07T19:32:51.926765,admin,failure,DELETE,/login,HTTP/1.1,403,PostmanRuntime/7.26.8
70.89.241.190,223.23.62.253,icmp,nntp,S0,1888.6,238359,63663,429,u2r,no,no,Linux,Unix,KR,FR,2025-04-17T15:19:41.926765,guest,success,POST,/login,HTTP/1.1,302,PostmanRuntime/7.26.8
5.12.248.65,247.166.104.74,tcp,eco_i,RSTO,3599.24,785352,38441,414,dos,no,no,Unix,MacOS,JP,BR,2025-05-07T08:54:49.926765,eve,success,HEAD,/upload,HTTP/2,404,Mozilla/5.0
31.31.163.47,63.31.45.148,tcp,dns,RSTR,2686.96,788871,41511,426,dos,no,yes,MacOS,Unix,KR,IN,2025-05-03T18:22:39.926765,eve,failure,POST,/admin,HTTP/1.1,401,Mozilla/5.0
109.0.139.95,4.62.166.192,udp,http,RSTR,507.02,981881,25942,161,dos,yes,yes,MacOS,MacOS,US,JP,2025-05-14T01:45:46.926765,alice,failure,GET,/admin,HTTP/1.1,403,Mozilla/5.0
87.12.136.53,205.180.120.41,tcp,http,SH,4484.26,307278,36479,664,normal,yes,yes,Unix,Windows,IN,FR,2025-04-24T03:55:39.926765,eve,success,PUT,/admin,HTTP/2,401,PostmanRuntime/7.26.8
64.130.231.175,1.132.38.215,icmp,ntp_u,SH,1998.11,449078,36002,793,r2l,no,no,Linux,Unix,DE,FR,2025-05-07T15:29:17.926765,dave,failure,PUT,/data,HTTP/1.1,400,curl/7.64.1
174.161.232.167,251.243.10.54,udp,domain_u,SF,4319.06,939812,36380,384,u2r,yes,no,Linux,Unix,DE,DE,2025-04-20T07:03:38.926765,admin,failure,GET,/login,HTTP/1.1,500,Mozilla/5.0
201.39.0.33,42.203.237.244,tcp,ssh,RSTR,3105.81,893672,56660,118,dos,yes,yes,Windows,MacOS,FR,RU,2025-04-30T11:02:01.926765,alice,failure,POST,/config,HTTP/1.1,400,curl/7.64.1
44.67.75.145,171.220.67.145,icmp,ssh,S0,691.62,292524,55369,299,probe,no,no,Linux,Linux,CN,RU,2025-05-04T21:39:03.926765,alice,failure,GET,/login,HTTP/2,200,PostmanRuntime/7.26.8
196.107.241.72,249.102.178.9,icmp,ntp_u,S0,2681.87,285843,10638,422,u2r,yes,no,Unix,Unix,JP,IN,2025-04-27T06:53:37.926765,guest,success,OPTIONS,/admin,HTTP/2,302,PostmanRuntime/7.26.8
86.221.108.99,24.75.96.71,icmp,domain_u,REJ,4739.7,902877,34883,628,probe,no,yes,Linux,MacOS,DE,RU,2025-05-02T13:03:24.926765,eve,success,POST,/home,HTTP/2,401,Mozilla/5.0
38.125.32.172,41.126.207.133,udp,nntp,RSTR,2619.28,29652,20670,245,u2r,yes,yes,MacOS,MacOS,CN,JP,2025-05-08T08:49:30.926765,charlie,success,HEAD,/upload,HTTP/1.1,403,python-requests/2.23.0
22.241.197.15,32.205.52.20,icmp,pop3,REJ,2601.12,53812,8060,103,normal,yes,no,Linux,Unix,KR,FR,2025-04-30T06:58:09.926765,alice,failure,DELETE,/admin,HTTP/2,404,Mozilla/5.0
57.150.76.120,19.105.155.26,icmp,eco_i,SH,4953.71,388555,46040,58,u2r,no,no,MacOS,Unix,IN,JP,2025-05-04T06:54:44.926765,charlie,failure,OPTIONS,/upload,HTTP/2,404,Mozilla/5.0
20.192.107.205,148.97.70.47,icmp,pop3,SF,3311.99,751467,7869,668,r2l,yes,yes,Linux,Unix,DE,CN,2025-04-30T14:49:20.926765,eve,success,POST,/dashboard,HTTP/2,403,Mozilla/5.0
48.74.233.254,27.142.182.203,tcp,private,SH,882.13,300029,46847,364,u2r,no,no,Unix,Unix,BR,DE,2025-05-07T01:26:33.926765,admin,success,GET,/home,HTTP/2,400,curl/7.64.1
210.87.17.125,100.16.106.118,udp,eco_i,S0,621.73,781108,57131,57,r2l,yes,no,Unix,Linux,CN,JP,2025-04-25T11:58:38.926765,bob,success,DELETE,/home,HTTP/1.1,404,curl/7.64.1
20.43.75.31,234.114.46.161,icmp,http,S1,1661.8,287342,19289,59,probe,no,yes,Windows,MacOS,FR,JP,2025-04-17T14:56:44.926765,charlie,success,PUT,/upload,HTTP/1.1,403,python-requests/2.23.0
199.251.52.77,117.81.191.127,icmp,ftp,RSTR,2713.86,345774,17260,342,r2l,no,yes,Linux,MacOS,RU,FR,2025-05-12T11:26:41.926765,dave,failure,DELETE,/home,HTTP/1.1,200,Mozilla/5.0
81.167.87.94,101.202.116.131,udp,pop3,SH,499.0,806179,21581,915,dos,yes,yes,Unix,MacOS,DE,BR,2025-05-09T00:36:48.926765,dave,failure,OPTIONS,/upload,HTTP/1.1,400,python-requests/2.23.0
27.114.77.76,89.124.44.29,tcp,http,SH,2875.26,258130,33946,473,u2r,yes,no,Linux,Unix,FR,KR,2025-05-05T16:32:38.926765,dave,success,POST,/admin,HTTP/1.1,404,curl/7.64.1
182.134.97.106,197.116.69.174,icmp,nntp,S1,4118.05,872794,42259,807,dos,yes,yes,MacOS,Unix,FR,FR,2025-05-06T07:06:07.926765,dave,success,OPTIONS,/login,HTTP/2,200,python-requests/2.23.0
161.228.10.166,140.201.136.188,icmp,private,S1,3252.52,710406,29946,783,probe,yes,yes,Linux,Unix,DE,RU,2025-05-15T05:13:44.926765,eve,failure,HEAD,/upload,HTTP/2,301,python-requests/2.23.0
190.130.108.69,203.219.40.80,icmp,smtp,RSTR,2957.31,731488,34388,830,normal,yes,yes,Unix,Windows,US,JP,2025-04-17T18:44:59.926765,charlie,failure,GET,/upload,HTTP/2,404,curl/7.64.1
254.99.125.32,225.217.212.162,icmp,smtp,SF,3438.87,945507,41720,825,u2r,yes,yes,MacOS,Linux,IN,JP,2025-04-24T03:57:08.926765,bob,failure,GET,/login,HTTP/1.1,301,Mozilla/5.0
167.108.149.248,175.206.71.99,icmp,pop3,RSTR,4633.51,447204,12104,118,probe,no,no,Windows,Linux,RU,BR,2025-04-21T09:47:20.926765,eve,failure,POST,/upload,HTTP/2,302,PostmanRuntime/7.26.8
62.139.11.9,42.158.18.199,tcp,ntp_u,RSTR,1649.48,968519,7733,592,probe,yes,no,Unix,Linux,JP,FR,2025-04-19T20:44:18.926765,charlie,success,GET,/upload,HTTP/2,301,PostmanRuntime/7.26.8
211.21.210.124,99.115.105.60,icmp,dns,S1,4095.13,500669,38414,586,dos,no,no,MacOS,MacOS,JP,FR,2025-04-28T14:52:03.926765,guest,success,DELETE,/config,HTTP/1.1,301,Mozilla/5.0
23.70.221.121,56.137.161.27,tcp,eco_i,S1,1601.31,962553,56029,500,dos,no,no,Linux,MacOS,JP,US,2025-05-16T00:04:47.926765,admin,success,OPTIONS,/data,HTTP/1.1,500,Mozilla/5.0
100.201.94.89,72.102.89.157,udp,eco_i,S0,4268.77,47253,13084,704,probe,no,yes,Unix,Windows,BR,FR,2025-04-23T19:30:54.926765,guest,failure,PUT,/login,HTTP/1.1,404,Wget/1.20.3
255.1.18.63,98.137.71.134,udp,domain_u,S1,2410.24,687423,15626,230,probe,yes,no,Unix,MacOS,RU,DE,2025-05-09T05:12:11.926765,alice,success,POST,/login,HTTP/2,404,PostmanRuntime/7.26.8
230.48.38.196,217.208.127.125,icmp,http,RSTR,4318.55,105618,35389,482,u2r,no,no,Linux,Unix,FR,CN,2025-05-10T13:59:24.926765,eve,success,OPTIONS,/home,HTTP/2,500,curl/7.64.1
240.103.124.126,123.56.125.57,udp,ntp_u,RSTO,2495.75,473640,52791,998,probe,no,yes,MacOS,Linux,US,KR,2025-05-09T05:48:59.926765,bob,success,OPTIONS,/data,HTTP/2,500,Wget/1.20.3
247.253.60.166,1.206.11.28,icmp,ftp,SF,2380.24,378469,29396,610,probe,no,yes,Unix,Windows,BR,JP,2025-05-13T22:40:08.926765,guest,success,GET,/data,HTTP/2,200,curl/7.64.1
237.231.154.120,203.130.142.89,tcp,http,S0,2149.41,968921,56936,975,normal,no,yes,Linux,Windows,KR,US,2025-04-26T12:27:48.926765,eve,failure,OPTIONS,/upload,HTTP/2,301,curl/7.64.1
231.71.47.229,178.69.99.27,icmp,eco_i,RSTR,1210.48,278810,7599,35,u2r,no,yes,Windows,Linux,CN,CN,2025-05-03T17:09:31.926765,dave,failure,OPTIONS,/config,HTTP/2,302,python-requests/2.23.0
39.244.210.39,89.106.174.178,udp,ntp_u,SH,4961.83,481757,36229,169,u2r,no,yes,Windows,Linux,FR,KR,2025-05-07T08:42:47.926765,eve,success,POST,/data,HTTP/2,403,curl/7.64.1
150.89.224.136,193.201.59.218,udp,private,REJ,4203.37,56558,56164,780,dos,yes,no,Linux,Linux,JP,US,2025-04-29T18:44:28.926765,eve,failure,DELETE,/dashboard,HTTP/2,401,python-requests/2.23.0
123.7.229.70,195.137.239.103,tcp,http,SF,2484.53,404725,21973,829,dos,no,yes,Linux,Linux,KR,RU,2025-04-23T21:14:02.926765,charlie,success,DELETE,/upload,HTTP/2,200,Wget/1.20.3
97.244.227.233,240.22.151.188,icmp,private,RSTR,4795.61,866958,14036,217,u2r,yes,yes,MacOS,Windows,KR,DE,2025-05-04T21:12:40.926765,bob,success,POST,/login,HTTP/1.1,404,python-requests/2.23.0
238.132.208.95,90.19.210.141,tcp,private,S1,3453.81,775958,20039,384,probe,yes,no,Linux,Unix,RU,BR,2025-05-15T04:05:42.926765,charlie,success,POST,/home,HTTP/1.1,302,python-requests/2.23.0
62.177.190.162,110.86.19.59,icmp,imap4,SF,446.72,388148,63520,992,dos,no,no,Linux,Unix,IN,RU,2025-04-22T06:39:02.926765,admin,success,OPTIONS,/upload,HTTP/2,403,PostmanRuntime/7.26.8
40.170.118.144,8.128.26.21,udp,dns,S1,3966.9,465681,14472,748,r2l,yes,yes,MacOS,Unix,FR,BR,2025-05-06T19:11:36.926765,admin,failure,DELETE,/upload,HTTP/1.1,302,Mozilla/5.0
